Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR5877058,2017-08-24 16:17:10,2017-07-27 18:00:22,47533325,2424199575,0,51,766,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/877/SRR5877058.sralite.1,SRX3044554,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP113731,PRJNA396065,2,396065,SRS2392209,SAMN07420011,simple,95641,Methylomicrobium buryatense,GSM2720044,,,,,,,no,,,,,GEO,SRA593391,,public,91EA0EF0EEEC7B1E34DC91F786FC12FB,9E1483B86CBCE27B4AB7F276030DC101
SRR5877059,2017-08-24 16:17:10,2017-07-27 17:57:01,47441225,2419502475,0,51,767,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/877/SRR5877059.sralite.1,SRX3044555,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP113731,PRJNA396065,2,396065,SRS2392210,SAMN07420010,simple,95641,Methylomicrobium buryatense,GSM2720045,,,,,,,no,,,,,GEO,SRA593391,,public,D8B8456E622916902DCDFDFFC9F5C6C2,EF45C00590FAA86CCAD0B3DC9E1406B6
SRR5877060,2017-08-24 16:17:10,2017-07-27 17:55:32,33803537,1723980387,0,51,574,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/877/SRR5877060.sralite.1,SRX3044556,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP113731,PRJNA396065,2,396065,SRS2392211,SAMN07420009,simple,95641,Methylomicrobium buryatense,GSM2720046,,,,,,,no,,,,,GEO,SRA593391,,public,3D127255F0ADF6174F3B061F6D062910,47B0663FE4F79D4E849EFF9B97C3DC36
SRR5877061,2017-08-24 16:17:10,2017-07-27 17:57:59,32583406,1661753706,0,51,551,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/877/SRR5877061.sralite.1,SRX3044557,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP113731,PRJNA396065,2,396065,SRS2392212,SAMN07420008,simple,95641,Methylomicrobium buryatense,GSM2720047,,,,,,,no,,,,,GEO,SRA593391,,public,BF8A588E9E94B0E4BFCEB6C25E389494,4DA946E48E6A46D5C859B8318A5E6BE3
SRR6715625,2018-05-01 17:21:18,2018-02-13 11:15:09,31219752,1123911072,0,36,756,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/715/SRR6715625.sralite.1,SRX3689008,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132787,PRJNA433951,3,433951,SRS2948616,SAMN08524444,simple,95641,Methylomicrobium buryatense,GSM2995397,,,,,,,no,,,,,GEO,SRA659053,,public,419D0D2A9BA11DD2CC451F5ED8884ED6,1B3888D87679010B45CFACB87D116945
SRR6715626,2018-05-01 17:21:18,2018-02-13 11:13:44,20753213,747115668,0,36,507,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/715/SRR6715626.sralite.1,SRX3689009,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132787,PRJNA433951,3,433951,SRS2948617,SAMN08524443,simple,95641,Methylomicrobium buryatense,GSM2995398,,,,,,,no,,,,,GEO,SRA659053,,public,60F75F7A2DC7E6E90601358303F2F8F9,378F485824303C519E359B0146CEECFA
SRR6715627,2018-05-01 17:21:18,2018-02-13 11:13:27,20051980,721871280,0,36,492,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/715/SRR6715627.sralite.1,SRX3689010,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132787,PRJNA433951,3,433951,SRS2948618,SAMN08524442,simple,95641,Methylomicrobium buryatense,GSM2995399,,,,,,,no,,,,,GEO,SRA659053,,public,77CEB194937DBFB5DBD4233E52C41776,D136394B580B11528418997F71D86F24
SRR6715628,2018-05-01 17:21:18,2018-02-13 11:20:02,55844593,2010405348,0,36,1360,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/715/SRR6715628.sralite.1,SRX3689011,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132787,PRJNA433951,3,433951,SRS2948619,SAMN08524441,simple,95641,Methylomicrobium buryatense,GSM2995400,,,,,,,no,,,,,GEO,SRA659053,,public,F28C40709D9F35798AAD911F526EEC9E,3C60AD06EA832A7373391D47A5F20BDD
SRR6715629,2018-05-01 17:21:18,2018-02-13 11:16:35,45765117,1647544212,0,36,1110,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/715/SRR6715629.sralite.1,SRX3689012,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132787,PRJNA433951,3,433951,SRS2948620,SAMN08524440,simple,95641,Methylomicrobium buryatense,GSM2995401,,,,,,,no,,,,,GEO,SRA659053,,public,1E31B93614B29F0454F5C5952E59E979,4D111B3B32AB9020346A19689B81BE30
SRR6715630,2018-05-01 17:21:18,2018-02-13 11:20:52,40897711,1472317596,0,36,995,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/715/SRR6715630.sralite.1,SRX3689013,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132787,PRJNA433951,3,433951,SRS2948621,SAMN08524439,simple,95641,Methylomicrobium buryatense,GSM2995402,,,,,,,no,,,,,GEO,SRA659053,,public,1F77363506040182E4AC06C762AAA970,4555C853B070163637143A7B322B635A
SRR8173201,2019-02-04 09:49:20,2018-11-07 17:57:42,25121879,7536563700,25121879,300,2777,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/173/SRR8173201/SRR8173201.sralite.1,SRX4993754,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP168136,PRJNA504474,3,504474,SRS4029166,SAMN10393029,simple,107637,Methylomonas sp. LW13,GSM3463541,,,,,,,no,,,,,GEO,SRA807285,,public,C507AAEFAFB843C78E6932D22BF6500F,7C4134F9D93A0252888D45FA19C4A6D2
SRR8173202,2019-02-04 09:49:20,2018-11-07 18:02:34,27933902,8380170600,27933902,300,3087,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/173/SRR8173202/SRR8173202.sralite.1,SRX4993755,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP168136,PRJNA504474,3,504474,SRS4029167,SAMN10393028,simple,107637,Methylomonas sp. LW13,GSM3463542,,,,,,,no,,,,,GEO,SRA807285,,public,C293F5720AD1DB13DFFA6D15D93073CF,27E7CDEDAAFABA63E62E315B5C192C79
SRR8173203,2019-02-04 09:49:20,2018-11-07 18:09:01,28719585,8615875500,28719585,300,3173,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/173/SRR8173203/SRR8173203.sralite.1,SRX4993756,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP168136,PRJNA504474,3,504474,SRS4029168,SAMN10393027,simple,107637,Methylomonas sp. LW13,GSM3463543,,,,,,,no,,,,,GEO,SRA807285,,public,5635D2FB7EDD966D3331A8A3BAC695E8,A38359E5A09E7ED420BD7B26C382BF8D
SRR8173204,2019-02-04 09:49:20,2018-11-07 17:57:47,27411109,8223332700,27411109,300,3032,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/173/SRR8173204/SRR8173204.sralite.1,SRX4993757,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP168136,PRJNA504474,3,504474,SRS4029169,SAMN10393026,simple,107637,Methylomonas sp. LW13,GSM3463544,,,,,,,no,,,,,GEO,SRA807285,,public,B9818EEC42BCF416473B9946DEBA8EAA,A5E78078AF7F3AE92F5A66AFA61A2E00
SRR8173205,2019-02-04 09:49:20,2018-11-07 18:02:43,31754248,9526274400,31754248,300,3504,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/173/SRR8173205/SRR8173205.sralite.1,SRX4993758,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP168136,PRJNA504474,3,504474,SRS4029170,SAMN10393025,simple,107637,Methylomonas sp. LW13,GSM3463545,,,,,,,no,,,,,GEO,SRA807285,,public,EAE24BE1A06B09C480CE5B1277900FA7,EC578C540F874B60BD5FAEA360EDB18C
SRR8173206,2019-02-04 09:49:20,2018-11-07 18:06:58,31385798,9415739400,31385798,300,3478,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/173/SRR8173206/SRR8173206.sralite.1,SRX4993759,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP168136,PRJNA504474,3,504474,SRS4029171,SAMN10393024,simple,107637,Methylomonas sp. LW13,GSM3463546,,,,,,,no,,,,,GEO,SRA807285,,public,44B2E236159C80BEA306EF5A672482FF,6D9A7CE012BC7789A658B8888C179DBD
SRR8173207,2019-02-04 09:49:20,2018-11-07 18:07:00,30425266,9127579800,30425266,300,3359,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/173/SRR8173207/SRR8173207.sralite.1,SRX4993760,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP168136,PRJNA504474,3,504474,SRS4029172,SAMN10393023,simple,107637,Methylomonas sp. LW13,GSM3463547,,,,,,,no,,,,,GEO,SRA807285,,public,C244EA2F272C43BAE0A0EEB69A52A3E7,7D49302DFF5273EDC3F66A5FF039349A
SRR8173208,2019-02-04 09:49:20,2018-11-07 18:11:28,37341503,11202450900,37341503,300,4121,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/173/SRR8173208/SRR8173208.sralite.1,SRX4993761,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP168136,PRJNA504474,3,504474,SRS4029173,SAMN10393022,simple,107637,Methylomonas sp. LW13,GSM3463548,,,,,,,no,,,,,GEO,SRA807285,,public,8885B6913A6A7806085E070E8C55F74D,1EA5892B1A5A5972CB0571E72D63CA82
SRR8508226,2019-05-22 18:58:07,2019-01-30 15:22:52,26860958,8058287400,26860958,300,2965,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/508/SRR8508226.sralite.1,SRX5311927,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP182958,PRJNA517935,3,517935,SRS4309181,SAMN10847882,simple,95641,Methylomicrobium buryatense,GSM3584843,,,,,,,no,,,,,GEO,SRA841449,,public,155F2B0CE166297CB9DCF60BCBE77244,88A941B5E25252BE88CD1D363AF955FA
SRR8508227,2019-05-22 18:58:07,2019-01-30 15:22:26,33228618,9968585400,33228618,300,3668,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/508/SRR8508227.sralite.1,SRX5311928,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP182958,PRJNA517935,3,517935,SRS4309182,SAMN10847881,simple,95641,Methylomicrobium buryatense,GSM3584844,,,,,,,no,,,,,GEO,SRA841449,,public,33D82E776CCF13910EB345CCE62F9E1F,2846A089006392B430591C13D4E1F962
SRR8508228,2019-05-22 18:58:07,2019-01-30 15:17:36,24984880,7495464000,24984880,300,2764,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/508/SRR8508228.sralite.1,SRX5311929,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP182958,PRJNA517935,3,517935,SRS4309183,SAMN10847880,simple,95641,Methylomicrobium buryatense,GSM3584845,,,,,,,no,,,,,GEO,SRA841449,,public,24E59A549D016830DF3288FE0A862B6D,802DC6D2E113A83EC53A0AF69AE2122D
SRR8508229,2019-05-22 18:58:07,2019-01-30 15:21:52,29734592,8920377600,29734592,300,3291,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/508/SRR8508229.sralite.1,SRX5311930,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP182958,PRJNA517935,3,517935,SRS4309184,SAMN10847879,simple,95641,Methylomicrobium buryatense,GSM3584846,,,,,,,no,,,,,GEO,SRA841449,,public,6CD32C3967B0BABBD19CFDB5491199E8,84D544CE9B0C2A02801E0FC0FAD9E904
SRR8508230,2019-05-22 18:58:07,2019-01-30 15:20:31,27452766,8235829800,27452766,300,3046,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/508/SRR8508230.sralite.1,SRX5311931,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP182958,PRJNA517935,3,517935,SRS4309185,SAMN10847878,simple,95641,Methylomicrobium buryatense,GSM3584847,,,,,,,no,,,,,GEO,SRA841449,,public,6B39027D98428FA35476F5725F37F319,D39A71F60DF1DCDEC630F263091E5604
SRR8508231,2019-05-22 18:58:07,2019-01-30 15:19:08,24878332,7463499600,24878332,300,2788,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/508/SRR8508231.sralite.1,SRX5311932,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP182958,PRJNA517935,3,517935,SRS4309186,SAMN10847877,simple,95641,Methylomicrobium buryatense,GSM3584848,,,,,,,no,,,,,GEO,SRA841449,,public,2AAF08254DB3893E82FDE0A66255BCDB,D2081B4D4006675F5F31FABE8FE538A2
SRR8508232,2019-05-22 18:58:07,2019-01-30 15:19:45,27199651,8159895300,27199651,300,3027,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/508/SRR8508232.sralite.1,SRX5311933,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP182958,PRJNA517935,3,517935,SRS4309187,SAMN10847876,simple,95641,Methylomicrobium buryatense,GSM3584849,,,,,,,no,,,,,GEO,SRA841449,,public,D7BEFC12111B6461801A5CE974252124,46AC1BF97061F905D58405A728FAE9D2
SRR8508233,2019-05-22 18:58:07,2019-01-30 15:22:21,25340011,7602003300,25340011,300,2813,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/508/SRR8508233.sralite.1,SRX5311934,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP182958,PRJNA517935,3,517935,SRS4309188,SAMN10847875,simple,95641,Methylomicrobium buryatense,GSM3584850,,,,,,,no,,,,,GEO,SRA841449,,public,CB440A66A89B5262BCF2B13E4F2A6E6F,A0079B2F4FAF0144EA9F844F9EF401B8
SRR5714357,2017-06-20 10:42:50,2017-06-20 10:02:11,18675807,3735161400,18675807,200,2105,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/714/SRR5714357.sralite.1,SRX2934742,21deg_mrna_3,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP109764,PRJNA390985,,390985,SRS2297038,SAMN07255626,simple,173365,Methylobacter tundripaludum,M. tundripaludum cell culture 21 degrees celsius,,,,,,,no,,,,,"UIT, THE ARCTIC UNIVERSITY OF NORWAY",SRA575929,,public,A4B4945D01235D7D0E203535776F2684,D86AAEA669C03595966093595C0BA173
SRR5714358,2017-06-20 10:03:20,2017-06-20 09:53:58,8906098,1781219600,8906098,200,1008,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/714/SRR5714358.sralite.1,SRX2934741,21deg_tot_rna,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP109764,PRJNA390985,,390985,SRS2297038,SAMN07255626,simple,173365,Methylobacter tundripaludum,M. tundripaludum cell culture 21 degrees celsius,,,,,,,no,,,,,"UIT, THE ARCTIC UNIVERSITY OF NORWAY",SRA575929,,public,6967DFD57D68645707BDF671882D9529,E839573D7B649A0FADDAF7A523984AED
SRR5714359,2017-06-20 10:05:17,2017-06-20 09:56:49,17922334,3584466800,17922334,200,2011,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/714/SRR5714359.sralite.1,SRX2934740,27deg_mrna_1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP109764,PRJNA390985,,390985,SRS2297036,SAMN07255627,simple,173365,Methylobacter tundripaludum,M. tundripaludum cell culture 27 degrees celsius,,,,,,,no,,,,,"UIT, THE ARCTIC UNIVERSITY OF NORWAY",SRA575929,,public,374D934CB420C640088F55BD12B843FE,1FE23415661B44FA2DB891558E22889E
SRR5714360,2017-06-20 10:05:17,2017-06-20 09:57:52,17535762,3507152400,17535762,200,1963,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/714/SRR5714360.sralite.1,SRX2934739,27deg_mrna_2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP109764,PRJNA390985,,390985,SRS2297036,SAMN07255627,simple,173365,Methylobacter tundripaludum,M. tundripaludum cell culture 27 degrees celsius,,,,,,,no,,,,,"UIT, THE ARCTIC UNIVERSITY OF NORWAY",SRA575929,,public,1F3A76B4ACEC17F051251B50F1D21CF1,85586ADBD667E8E86C4DF1B7051D5552
SRR5714361,2017-06-20 10:05:17,2017-06-20 09:57:35,19485100,3897020000,19485100,200,2181,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/714/SRR5714361.sralite.1,SRX2934738,8deg_mrna_1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP109764,PRJNA390985,,390985,SRS2297039,SAMN07255624,simple,173365,Methylobacter tundripaludum,M. tundripaludum cell culture 8 degrees celsius,,,,,,,no,,,,,"UIT, THE ARCTIC UNIVERSITY OF NORWAY",SRA575929,,public,A095B8E20F51036C087D85DF6580A96E,ACA17553CFF2E15E4374670A7250145D
SRR5714362,2017-06-20 10:05:17,2017-06-20 09:57:20,15040557,3008111400,15040557,200,1687,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/714/SRR5714362.sralite.1,SRX2934737,8deg_mrna_2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP109764,PRJNA390985,,390985,SRS2297039,SAMN07255624,simple,173365,Methylobacter tundripaludum,M. tundripaludum cell culture 8 degrees celsius,,,,,,,no,,,,,"UIT, THE ARCTIC UNIVERSITY OF NORWAY",SRA575929,,public,9F9A448DF5BCB9D66D2C962D03B13DCE,94FBDC7E70B9534BA32863616C5529B9
SRR5714363,2017-06-20 10:06:21,2017-06-20 09:59:32,17981732,3596346400,17981732,200,2026,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/714/SRR5714363.sralite.1,SRX2934736,8deg_mrna_3,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP109764,PRJNA390985,,390985,SRS2297039,SAMN07255624,simple,173365,Methylobacter tundripaludum,M. tundripaludum cell culture 8 degrees celsius,,,,,,,no,,,,,"UIT, THE ARCTIC UNIVERSITY OF NORWAY",SRA575929,,public,C5712E08E35B21E3C128431D4DF41286,A17A90546DA70AB9F8923B73036C69AE
SRR8278183,2019-12-27 00:00:15,2018-12-04 04:15:27,10359547,3107864100,10359547,300,1230,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/278/SRR8278183.sralite.1,SRX5093060,M1,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP172419,PRJNA508275,,508275,SRS4104673,SAMN10518884,simple,1797072,Methylomonas sp. ZR1,M1,,,,,,,no,,,,,TIANJIN INSTITUTE OF INDUSTRIAL BIOTECHNOLOGY,SRA818635,,public,51210E1E75C965AE8CD58A4DB0A01FA9,A848649763B3A5717246D06DD90D3BB9
SRR8278184,2019-12-27 00:00:15,2018-12-04 04:17:13,11112581,3333774300,11112581,300,1322,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/278/SRR8278184.sralite.1,SRX5093059,M2,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP172419,PRJNA508275,,508275,SRS4104671,SAMN10518885,simple,1797072,Methylomonas sp. ZR1,M2,,,,,,,no,,,,,TIANJIN INSTITUTE OF INDUSTRIAL BIOTECHNOLOGY,SRA818635,,public,E5880C58F706F251056877BF1A689DED,CF32290265B39859ADEF577FB20F8F83
SRR8278181,2019-12-27 00:00:15,2018-12-04 04:15:40,11624271,3487281300,11624271,300,1170,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/278/SRR8278181.sralite.1,SRX5093062,MT1,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP172419,PRJNA508275,,508275,SRS4104674,SAMN10518882,simple,1797072,Methylomonas sp. ZR1,MT1,,,,,,,no,,,,,TIANJIN INSTITUTE OF INDUSTRIAL BIOTECHNOLOGY,SRA818635,,public,5F8594ED047FD4F2FAE779FBA372F4D3,6A2FF6202B93F037A9A3E8338C690C5C
SRR8278182,2019-12-27 00:00:15,2018-12-04 04:17:50,11385123,3415536900,11385123,300,1138,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/278/SRR8278182.sralite.1,SRX5093061,MT2,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP172419,PRJNA508275,,508275,SRS4104672,SAMN10518883,simple,1797072,Methylomonas sp. ZR1,MT2,,,,,,,no,,,,,TIANJIN INSTITUTE OF INDUSTRIAL BIOTECHNOLOGY,SRA818635,,public,A828A328BDFEC22B2B1F4F87E97F789A,330B51884221122525AEB54FEE352536
SRR8278179,2019-12-27 00:00:15,2018-12-04 04:16:29,9897715,2969314500,9897715,300,1018,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/278/SRR8278179.sralite.1,SRX5093064,N2,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP172419,PRJNA508275,,508275,SRS4104676,SAMN10518886,simple,1797072,Methylomonas sp. ZR1,N2,,,,,,,no,,,,,TIANJIN INSTITUTE OF INDUSTRIAL BIOTECHNOLOGY,SRA818635,,public,C92D37091DF58E99F95546C6926732CB,280B7714866AB67F073F724C1BE898EA
SRR8278180,2019-12-27 00:00:15,2018-12-04 04:15:06,9617076,2885122800,9617076,300,995,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/278/SRR8278180.sralite.1,SRX5093063,N3,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP172419,PRJNA508275,,508275,SRS4104675,SAMN10518887,simple,1797072,Methylomonas sp. ZR1,N3,,,,,,,no,,,,,TIANJIN INSTITUTE OF INDUSTRIAL BIOTECHNOLOGY,SRA818635,,public,E5280A0CA0313DFB7B5D988BB20011A6,7C51203EF86FB222C12EFA854DB6DC67
SRR4063305,2016-08-24 22:40:17,2016-08-24 23:13:21,9209276,1841855200,9209276,200,941,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/063/SRR4063305.sralite.1,SRX2052382,WBPH,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP082804,PRJNA259136,,259136,SRS1644696,SAMN03003095,simple,686340,Methylomicrobium album BG8,1029365,,,,,,,no,,,,,JGI,SRA454951,,public,05C2B7C67EB30ACB90C3A3DF4872F786,7A768D698F595D78E26885C2270B5DC9
SRR4063306,2016-08-24 22:40:20,2016-08-24 23:23:12,12197783,2439556600,12197783,200,1260,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/063/SRR4063306.sralite.1,SRX2052383,WBPN,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP082804,PRJNA259136,,259136,SRS1644696,SAMN03003095,simple,686340,Methylomicrobium album BG8,1029365,,,,,,,no,,,,,JGI,SRA454951,,public,7C8ED87F8E91DBF937BBB18463C49436,BF5336DABC813D56E8EC7861E7314896
SRR4063307,2016-08-24 22:40:24,2016-08-24 23:19:28,14331571,2866314200,14331571,200,1574,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/063/SRR4063307.sralite.1,SRX2052384,WBPA,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP082804,PRJNA259136,,259136,SRS1644696,SAMN03003095,simple,686340,Methylomicrobium album BG8,1029365,,,,,,,no,,,,,JGI,SRA454951,,public,17479D1E3916403E22FA4E3E7F3B129B,599C4215D2CF99011823076AD5A44911
